timestamp,money_line_home,money_line_draw,money_line_away,spread_-1.75_home,spread_-1.75_away,spread_-1.5_home,spread_-1.5_away,spread_-1.25_home,spread_-1.25_away,spread_-1.0_home,spread_-1.0_away,spread_-0.75_home,spread_-0.75_away,spread_-0.5_home,spread_-0.5_away,spread_-0.25_home,spread_-0.25_away,spread_0.0_home,spread_0.0_away,spread_0.25_home,spread_0.25_away,totals_2.0_over,totals_2.0_under,totals_2.25_over,totals_2.25_under,totals_2.5_over,totals_2.5_under,totals_2.75_over,totals_2.75_under,totals_3.0_over,totals_3.0_under,totals_3.25_over,totals_3.25_under,totals_3.5_over,totals_3.5_under,totals_3.75_over,totals_3.75_under,totals_4.0_over,totals_4.0_under,totals_4.25_over,totals_4.25_under,totals_4.5_over,totals_4.5_under,totals_4.75_over,totals_4.75_under,totals_5.0_over,totals_5.0_under,totals_5.25_over,totals_5.25_under
2025-12-02 15:56:03,1.909,3.05,4.74,3.44,1.309,3.39,1.318,3.35,1.322,2.93,1.432,2.25,1.709,1.925,1.98,1.628,2.4,1.33,3.47,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.452,2.82,1.421,2.94,1.657,2.32,1.877,2,2.29,1.675,2.7,1.485,3.08,1.366,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 15:56:18,1.9,3.06,4.76,3.44,1.309,3.39,1.318,3.33,1.325,2.91,1.438,2.24,1.714,1.917,1.99,1.621,2.42,1.325,3.5,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.452,2.82,1.42,2.95,1.653,2.32,1.877,2.01,2.28,1.675,2.7,1.487,3.07,1.367,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:00:08,1.854,3.12,4.88,3.44,1.309,3.39,1.318,3.24,1.341,2.81,1.462,2.18,1.751,1.869,2.03,1.591,2.49,1.308,3.63,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.452,2.82,1.414,2.97,1.649,2.34,1.862,2.02,2.26,1.684,2.67,1.495,3.05,1.373,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:00:59,1.869,3.1,4.84,3.44,1.309,3.39,1.318,3.29,1.333,2.85,1.45,2.2,1.735,1.884,2.01,1.602,2.46,1.315,3.58,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.452,2.82,1.418,2.96,1.653,2.33,1.869,2.01,2.27,1.68,2.68,1.49,3.06,1.37,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:10:28,1.884,3.08,4.83,3.44,1.309,3.39,1.318,3.32,1.328,2.88,1.444,2.22,1.724,1.892,2,1.609,2.45,1.317,3.56,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.452,2.82,1.423,2.93,1.662,2.31,1.884,2,2.3,1.671,2.71,1.483,3.09,1.364,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:10:48,1.884,3.06,4.83,3.44,1.309,3.39,1.318,3.34,1.324,2.9,1.438,2.23,1.719,1.9,2,1.613,2.44,1.318,3.55,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.452,2.82,1.432,2.9,1.671,2.29,1.9,1.98,2.33,1.653,2.74,1.471,3.13,1.357,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:11:03,1.892,3.05,4.83,3.44,1.309,3.39,1.318,3.36,1.322,2.92,1.434,2.23,1.719,1.909,1.99,1.613,2.44,1.319,3.55,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.452,2.82,1.438,2.87,1.68,2.28,1.917,1.97,2.35,1.641,2.77,1.465,3.15,1.352,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:11:18,1.9,3.04,4.83,3.44,1.309,3.39,1.318,3.38,1.318,2.94,1.429,2.24,1.709,1.909,1.99,1.617,2.43,1.32,3.54,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.452,2.82,1.446,2.84,1.694,2.25,1.934,1.952,2.38,1.628,2.81,1.454,3.19,1.344,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:11:38,1.9,3.03,4.84,3.44,1.309,3.39,1.318,3.4,1.315,2.96,1.425,2.25,1.709,1.917,1.98,1.621,2.42,1.32,3.54,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.452,2.82,1.454,2.81,1.704,2.23,1.952,1.934,2.41,1.613,2.84,1.446,3.24,1.337,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:11:48,1.892,3.03,4.88,3.44,1.309,3.39,1.318,3.38,1.318,2.94,1.431,2.24,1.714,1.909,1.99,1.613,2.44,1.316,3.57,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.452,2.82,1.456,2.8,1.709,2.23,1.952,1.925,2.42,1.609,2.85,1.444,3.24,1.336,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:12:08,1.892,3.02,4.89,3.44,1.309,3.39,1.318,3.4,1.316,2.95,1.427,2.25,1.709,1.909,1.99,1.613,2.43,1.315,3.58,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.452,2.82,1.465,2.77,1.719,2.21,1.97,1.909,2.45,1.598,2.88,1.436,3.28,1.331,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:12:38,1.892,3.01,4.95,3.44,1.309,3.39,1.318,3.4,1.315,2.95,1.427,2.24,1.714,1.909,1.99,1.609,2.44,1.31,3.61,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.226,4.18,1.478,2.73,1.735,2.18,2,1.884,2.5,1.578,2.94,1.421,3.34,1.321,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:12:53,1.9,2.99,4.95,3.44,1.309,3.39,1.318,3.42,1.312,2.97,1.423,2.25,1.709,1.909,1.99,1.613,2.44,1.31,3.61,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.23,4.12,1.485,2.7,1.746,2.16,2.01,1.869,2.53,1.564,2.97,1.414,3.38,1.315,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:13:18,1.909,2.95,4.96,3.44,1.309,3.39,1.318,3.48,1.303,3.02,1.411,2.28,1.694,1.925,1.97,1.621,2.42,1.312,3.6,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.247,3.94,1.51,2.62,1.781,2.11,2.06,1.826,2.61,1.534,3.06,1.395,3.47,1.302,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:13:28,1.925,2.94,4.92,3.44,1.309,3.39,1.318,3.52,1.299,3.05,1.404,2.29,1.684,1.943,1.961,1.628,2.4,1.317,3.56,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.249,3.92,1.515,2.61,1.787,2.11,2.07,1.819,2.62,1.531,3.08,1.392,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:13:53,1.934,2.92,4.91,3.44,1.309,3.39,1.318,3.56,1.293,3.09,1.395,2.31,1.675,1.952,1.952,1.636,2.39,1.32,3.54,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.271,3.91,1.543,2.59,1.806,2.08,2.1,1.793,2.65,1.5,3.09,1.363,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:14:03,1.925,2.93,4.96,3.44,1.309,3.39,1.318,3.54,1.296,3.07,1.4,2.3,1.68,1.943,1.961,1.628,2.4,1.314,3.58,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.273,3.9,1.543,2.59,1.813,2.08,2.1,1.793,2.66,1.497,3.1,1.362,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:14:23,1.934,2.91,4.96,3.44,1.309,3.39,1.318,3.56,1.292,3.09,1.395,2.31,1.675,1.952,1.952,1.632,2.4,1.315,3.58,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.279,3.83,1.555,2.56,1.826,2.06,2.12,1.775,2.7,1.485,3.14,1.354,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:14:53,1.934,2.89,4.97,3.44,1.309,3.39,1.318,3.6,1.288,3.12,1.39,2.32,1.671,1.952,1.952,1.636,2.39,1.316,3.57,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.288,3.76,1.568,2.52,1.847,2.04,2.15,1.757,2.75,1.469,3.2,1.344,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:15:18,1.952,2.87,4.98,3.44,1.309,3.39,1.318,3.64,1.283,3.16,1.383,2.34,1.662,1.961,1.934,1.641,2.38,1.317,3.56,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.299,3.66,1.588,2.47,1.869,2.01,2.19,1.729,2.82,1.45,3.28,1.331,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:15:43,1.952,2.86,4.98,3.44,1.309,3.39,1.318,3.65,1.282,3.16,1.381,2.34,1.662,1.961,1.934,1.641,2.38,1.313,3.59,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.34,3.23,1.308,3.59,1.602,2.44,1.892,1.99,2.22,1.714,2.88,1.436,3.34,1.321,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:15:58,1.952,2.85,5.08,3.44,1.309,3.39,1.318,3.63,1.284,3.15,1.384,2.33,1.666,1.961,1.934,1.632,2.4,1.307,3.63,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.224,4.21,1.313,3.56,1.609,2.42,1.9,1.98,2.23,1.704,2.91,1.431,3.37,1.317,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:16:03,1.952,2.85,5.08,3.44,1.309,3.39,1.318,3.65,1.282,3.16,1.381,2.33,1.662,1.961,1.934,1.636,2.39,1.308,3.63,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.226,4.17,1.317,3.53,1.613,2.41,1.917,1.97,2.24,1.699,2.93,1.423,3.39,1.313,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:16:21,1.961,2.83,5.04,3.44,1.309,3.39,1.318,3.7,1.275,3.21,1.373,2.36,1.653,1.97,1.925,1.645,2.37,1.314,3.58,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.229,4.14,1.322,3.49,1.621,2.39,1.925,1.961,2.26,1.689,2.96,1.416,3.43,1.308,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:16:36,1.97,2.82,5.02,3.44,1.309,3.39,1.318,3.74,1.271,3.25,1.366,2.37,1.645,1.98,1.917,1.653,2.35,1.317,3.56,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.233,4.09,1.328,3.45,1.632,2.37,1.943,1.943,2.28,1.675,3,1.408,3.47,1.302,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:16:51,1.98,2.8,4.96,3.44,1.309,3.39,1.318,3.79,1.265,3.3,1.358,2.4,1.632,2,1.9,1.666,2.33,1.325,3.51,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.235,4.07,1.332,3.42,1.636,2.36,1.943,1.943,2.29,1.671,3.02,1.404,3.49,1.299,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:17:11,2,2.79,4.93,3.44,1.309,3.39,1.318,3.84,1.259,3.34,1.349,2.42,1.621,2.01,1.884,1.675,2.31,1.33,3.47,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.24,4.02,1.338,3.38,1.649,2.34,1.961,1.925,2.32,1.657,3.06,1.395,3.54,1.293,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:17:26,1.99,2.79,4.98,3.44,1.309,3.39,1.318,3.81,1.262,3.32,1.354,2.41,1.628,2,1.9,1.666,2.33,1.324,3.51,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.241,4.01,1.341,3.36,1.653,2.33,1.961,1.917,2.32,1.657,3.07,1.392,3.55,1.291,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:17:56,1.98,2.79,5.05,3.44,1.309,3.39,1.318,3.79,1.265,3.29,1.358,2.39,1.636,1.99,1.909,1.657,2.35,1.317,3.56,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.245,3.97,1.347,3.33,1.662,2.31,1.98,1.909,2.34,1.645,3.11,1.384,3.59,1.286,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:18:31,2,2.77,5,3.44,1.309,3.39,1.318,3.87,1.256,3.37,1.346,2.42,1.621,2.01,1.884,1.671,2.32,1.324,3.51,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.252,3.89,1.359,3.25,1.68,2.27,2,1.877,2.38,1.625,3.19,1.37,3.67,1.276,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:18:36,1.99,2.77,5.01,3.44,1.309,3.39,1.318,3.84,1.259,3.34,1.349,2.42,1.625,2.01,1.892,1.666,2.32,1.323,3.52,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.248,3.93,1.352,3.29,1.671,2.3,1.99,1.892,2.36,1.636,3.15,1.377,3.63,1.28,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:18:56,2.01,2.75,5,3.44,1.309,3.39,1.318,3.91,1.253,3.4,1.341,2.44,1.613,2.02,1.877,1.675,2.31,1.325,3.5,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.257,3.84,1.367,3.21,1.689,2.25,2.01,1.869,2.4,1.617,3.24,1.361,3.73,1.269,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:19:26,2.05,2.7,4.91,3.44,1.309,3.39,1.318,3.91,1.253,3.52,1.322,2.5,1.584,2.06,1.84,1.704,2.25,1.341,3.4,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.268,3.74,1.384,3.11,1.719,2.21,2.04,1.84,2.46,1.595,3.34,1.343,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:19:31,2.06,2.68,4.89,3.44,1.309,3.39,1.318,3.91,1.253,3.64,1.306,2.54,1.571,2.07,1.826,1.714,2.24,1.346,3.37,1.257,3.87,1.354,3.14,1.564,2.47,1.775,2.12,1.3,3.65,1.431,2.98,1.781,2.12,2.13,1.769,2.56,1.531,3.49,1.299,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:19:56,2.08,2.66,4.88,3.44,1.309,3.39,1.318,3.91,1.253,3.71,1.297,2.57,1.561,2.09,1.813,1.724,2.22,1.349,3.35,1.257,3.87,1.354,3.14,1.564,2.47,1.227,4.16,1.31,3.58,1.446,2.92,1.806,2.08,2.16,1.746,2.61,1.515,3.59,1.286,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:20:36,2.1,2.64,4.88,3.44,1.309,3.39,1.318,3.91,1.253,3.79,1.289,2.6,1.549,2.11,1.8,1.735,2.2,1.353,3.33,1.257,3.87,1.354,3.14,1.564,2.47,1.235,4.07,1.321,3.49,1.467,2.84,1.84,2.05,2.2,1.719,2.67,1.495,3.72,1.271,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:20:41,2.08,2.66,4.92,3.44,1.309,3.39,1.318,3.91,1.253,3.73,1.295,2.57,1.561,2.09,1.819,1.719,2.23,1.344,3.37,1.257,3.87,1.354,3.14,1.564,2.47,1.232,4.1,1.318,3.52,1.462,2.85,1.833,2.05,2.2,1.724,2.66,1.497,3.7,1.273,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:20:51,2.08,2.64,4.93,3.44,1.309,3.39,1.318,3.91,1.253,3.77,1.29,2.58,1.555,2.09,1.813,1.724,2.22,1.346,3.37,1.257,3.87,1.354,3.14,1.564,2.47,1.237,4.05,1.325,3.46,1.473,2.81,1.854,2.03,2.22,1.709,2.7,1.485,3.78,1.264,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:21:21,2.09,2.63,4.93,3.44,1.309,3.39,1.318,3.91,1.253,3.81,1.285,2.6,1.549,2.1,1.806,1.729,2.21,1.347,3.36,1.257,3.87,1.354,3.14,1.564,2.47,1.242,4,1.333,3.42,1.487,2.76,1.877,2.01,2.25,1.694,2.74,1.473,3.85,1.256,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:21:26,2.11,2.62,4.85,3.44,1.309,3.39,1.318,3.91,1.253,3.87,1.28,2.63,1.54,2.12,1.793,1.746,2.19,1.358,3.3,1.257,3.87,1.354,3.14,1.564,2.47,1.243,3.99,1.334,3.4,1.49,2.75,1.877,2,2.25,1.689,2.75,1.471,3.87,1.255,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:21:46,2.12,2.6,4.86,3.44,1.309,3.39,1.318,3.91,1.253,3.93,1.273,2.65,1.531,2.13,1.781,1.751,2.18,1.359,3.29,1.257,3.87,1.354,3.14,1.564,2.47,1.25,3.92,1.344,3.34,1.507,2.69,1.909,1.98,2.29,1.671,2.8,1.456,3.97,1.245,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:21:56,2.12,2.6,4.9,3.44,1.309,3.39,1.318,3.91,1.253,3.91,1.275,2.64,1.534,2.13,1.787,1.746,2.19,1.354,3.32,1.257,3.87,1.354,3.14,1.564,2.47,1.251,3.9,1.348,3.32,1.512,2.68,1.917,1.97,2.3,1.666,2.82,1.452,4,1.242,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:22:26,2.13,2.57,4.91,3.44,1.309,3.39,1.318,3.91,1.253,3.97,1.268,2.67,1.526,2.14,1.775,1.757,2.17,1.357,3.3,1.257,3.87,1.354,3.14,1.564,2.47,1.259,3.82,1.359,3.25,1.531,2.62,1.943,1.943,2.33,1.649,2.87,1.438,4.12,1.231,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:22:56,2.12,2.57,5,3.44,1.309,3.39,1.318,3.91,1.253,3.93,1.272,2.65,1.534,2.13,1.787,1.746,2.19,1.346,3.37,1.257,3.87,1.354,3.14,1.564,2.47,1.263,3.79,1.366,3.22,1.543,2.58,1.961,1.925,2.35,1.641,2.91,1.431,4.18,1.226,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:23:26,2.11,2.57,5.08,3.44,1.309,3.39,1.318,3.91,1.253,3.92,1.273,2.64,1.537,2.12,1.787,1.735,2.2,1.338,3.42,1.257,3.87,1.354,3.14,1.564,2.47,1.268,3.74,1.373,3.17,1.558,2.55,1.98,1.9,2.38,1.625,2.95,1.42,4.18,1.226,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:23:36,2.12,2.54,5.09,3.44,1.309,3.39,1.318,3.91,1.253,3.96,1.27,2.65,1.531,2.13,1.787,1.74,2.2,1.338,3.41,1.257,3.87,1.354,3.14,1.564,2.47,1.273,3.7,1.38,3.14,1.571,2.51,2,1.884,2.41,1.617,2.98,1.411,4.18,1.226,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:23:46,2.13,2.53,5.09,3.44,1.309,3.39,1.318,3.91,1.253,3.99,1.267,2.66,1.529,2.14,1.781,1.746,2.19,1.34,3.41,1.257,3.87,1.354,3.14,1.564,2.47,1.277,3.67,1.386,3.11,1.581,2.49,2.01,1.869,2.42,1.606,3.01,1.404,4.18,1.226,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:24:01,2.14,2.52,5.05,3.44,1.309,3.39,1.318,3.91,1.253,4.06,1.26,2.69,1.518,2.15,1.769,1.757,2.17,1.346,3.37,1.257,3.87,1.354,3.14,1.564,2.47,1.28,3.64,1.392,3.08,1.591,2.46,2.02,1.862,2.44,1.598,3.04,1.4,4.18,1.226,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:24:06,2.15,2.51,5.05,3.44,1.309,3.39,1.318,3.91,1.253,4.08,1.258,2.7,1.515,2.16,1.763,1.757,2.17,1.347,3.36,1.257,3.87,1.354,3.14,1.564,2.47,1.283,3.62,1.395,3.06,1.598,2.45,2.03,1.847,2.46,1.595,3.06,1.395,4.18,1.226,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:24:26,2.16,2.5,5.06,3.44,1.309,3.39,1.318,3.91,1.253,4.08,1.258,2.68,1.5,2.17,1.757,1.763,2.16,1.355,3.42,1.257,3.87,1.354,3.14,1.564,2.47,1.289,3.57,1.404,3.02,1.617,2.41,2.06,1.826,2.49,1.581,3.11,1.386,4.18,1.226,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:25:31,2.18,2.45,5.14,3.44,1.309,3.39,1.318,3.91,1.253,4.08,1.258,2.72,1.487,2.19,1.746,1.775,2.15,1.353,3.42,1.257,3.87,1.354,3.14,1.564,2.47,1.308,3.43,1.434,2.88,1.671,2.29,2.13,1.769,2.59,1.543,3.27,1.355,4.18,1.226,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:26:01,2.19,2.43,5.17,3.44,1.309,3.39,1.318,3.91,1.253,4.08,1.258,2.75,1.48,2.2,1.735,1.781,2.13,1.353,3.43,1.257,3.87,1.354,3.14,1.564,2.47,1.319,3.35,1.452,2.82,1.704,2.23,2.18,1.735,2.65,1.523,3.36,1.341,4.18,1.226,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:27:01,2.22,2.39,5.2,3.44,1.309,3.39,1.318,3.91,1.253,4.08,1.258,2.8,1.465,2.23,1.719,1.793,2.11,1.355,3.42,1.257,3.87,1.354,3.14,1.564,2.47,1.353,3.29,1.495,2.74,1.763,2.14,2.26,1.689,2.73,1.478,3.46,1.303,4.18,1.226,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:28:26,2.24,2.34,5.32,3.44,1.309,3.39,1.318,3.91,1.253,4.08,1.258,2.84,1.454,2.26,1.704,1.806,2.1,1.355,3.45,1.257,3.87,1.354,3.14,1.564,2.47,1.378,3.14,1.534,2.61,1.847,2.04,2.37,1.632,2.86,1.44,3.67,1.276,4.18,1.226,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:29:06,2.26,2.31,5.35,3.44,1.309,3.39,1.318,3.91,1.253,4.08,1.258,2.88,1.444,2.28,1.694,1.819,2.09,1.35,3.45,1.257,3.87,1.354,3.14,1.564,2.47,1.393,3.07,1.558,2.55,1.892,1.99,2.43,1.606,2.94,1.423,3.79,1.263,4.18,1.226,3.84,1.257,3.49,1.3,3.55,1.292,3.76,1.265,3.28,1.331
2025-12-02 16:29:21,1.192,5.68,18.85,3.44,1.309,3.39,1.318,3.91,1.253,4.08,1.258,2.97,1.423,2.34,1.657,1.884,2.02,1.406,3.13,1.26,4.06,1.354,3.14,1.564,2.47,1.393,3.07,1.558,2.55,1.892,1.99,2.43,1.606,1.384,3.11,1.546,2.58,1.877,2.01,2.41,1.613,2.92,1.427,3.75,1.267,3.76,1.265,3.28,1.331
2025-12-02 16:30:01,1.214,5.32,17.77,3.44,1.309,3.39,1.318,3.91,1.253,4.08,1.258,3.21,1.373,2.51,1.584,2,1.9,1.476,2.84,1.294,3.74,1.354,3.14,1.564,2.47,1.393,3.07,1.558,2.55,1.892,1.99,2.43,1.606,1.408,3,1.581,2.48,1.943,1.934,2.49,1.578,3.01,1.406,3.75,1.267,3.76,1.265,3.28,1.331
2025-12-02 16:30:06,1.21,5.35,18.33,3.44,1.309,3.39,1.318,3.91,1.253,4.08,1.258,3.29,1.358,2.55,1.568,2.03,1.877,1.478,2.83,1.291,3.76,1.354,3.14,1.564,2.47,1.393,3.07,1.558,2.55,1.892,1.99,2.43,1.606,1.438,2.87,1.628,2.38,2.03,1.847,2.61,1.534,3.15,1.378,3.75,1.267,3.76,1.265,3.28,1.331
2025-12-02 16:30:11,1.206,5.42,18.61,3.44,1.309,3.39,1.318,3.91,1.253,4.08,1.258,3.24,1.367,2.52,1.581,2,1.9,1.462,2.88,1.284,3.83,1.354,3.14,1.564,2.47,1.393,3.07,1.558,2.55,1.892,1.99,2.43,1.606,1.434,2.88,1.625,2.39,2.03,1.854,2.6,1.537,3.14,1.38,3.75,1.267,3.76,1.265,3.28,1.331
2025-12-02 16:30:21,1.204,5.44,18.85,3.44,1.309,3.39,1.318,3.91,1.253,4.08,1.258,3.28,1.361,2.54,1.571,2.01,1.884,1.465,2.88,1.283,3.84,1.354,3.14,1.564,2.47,1.393,3.07,1.558,2.55,1.892,1.99,2.43,1.606,1.446,2.84,1.645,2.35,2.06,1.819,2.65,1.52,3.2,1.367,3.75,1.267,3.76,1.265,3.28,1.331
2025-12-02 16:30:31,1.205,5.43,18.66,3.44,1.309,3.39,1.318,3.91,1.253,4.08,1.258,3.25,1.366,2.52,1.578,2.01,1.892,1.462,2.88,1.284,3.83,1.354,3.14,1.564,2.47,1.393,3.07,1.558,2.55,1.892,1.99,2.43,1.606,1.436,2.88,1.628,2.38,2.03,1.847,2.61,1.534,3.16,1.377,3.75,1.267,3.76,1.265,3.28,1.331
2025-12-02 16:31:21,1.202,5.46,19.16,3.44,1.309,3.39,1.318,3.91,1.253,4.08,1.258,3.31,1.355,2.56,1.564,2.02,1.877,1.465,2.88,1.28,3.86,1.354,3.14,1.564,2.47,1.393,3.07,1.558,2.55,1.892,1.99,2.43,1.606,1.458,2.79,1.666,2.3,2.11,1.787,2.71,1.502,3.28,1.355,3.75,1.267,3.76,1.265,3.28,1.331
2025-12-02 16:31:31,1.209,5.34,18.78,3.44,1.309,3.39,1.318,3.91,1.253,4.08,1.258,3.37,1.344,2.6,1.549,2.05,1.847,1.485,2.8,1.292,3.76,1.354,3.14,1.564,2.47,1.393,3.07,1.558,2.55,1.892,1.99,2.43,1.606,1.462,2.78,1.671,2.29,2.12,1.775,2.74,1.495,3.3,1.35,3.75,1.267,3.76,1.265,3.28,1.331
2025-12-02 16:32:01,1.213,5.28,18.77,3.44,1.309,3.39,1.318,3.91,1.253,4.08,1.258,3.44,1.334,2.64,1.537,2.08,1.826,1.5,2.75,1.297,3.71,1.354,3.14,1.564,2.47,1.393,3.07,1.558,2.55,1.892,1.99,2.43,1.606,1.476,2.73,1.694,2.25,2.17,1.74,2.8,1.476,3.38,1.337,3.75,1.267,3.76,1.265,3.28,1.331
2025-12-02 16:35:16,1.22,5.09,19.9,3.44,1.309,3.39,1.318,3.91,1.253,4.08,1.258,3.94,1.272,2.93,1.45,2.26,1.704,1.574,2.54,1.318,3.56,1.354,3.14,1.564,2.47,1.393,3.07,1.558,2.55,1.892,1.99,2.43,1.606,1.598,2.44,1.884,2,2.61,1.534,3.33,1.346,3.38,1.337,3.75,1.267,3.76,1.265,3.28,1.331
